ID,Region,Market,Rice_Imported,Month,Year,Longitude,Latitude
1313,AMHARA,Amde work,18,JUNE,2014,38.85815043,12.45920199
1314,AMHARA,Danigla,18.17,JUNE,2014,36.83153176,11.25223153
1315,AMHARA,Chagni ,16,JUNE,2014,36.50793596,10.95196565
1316,AMHARA,Kemise ,16,JUNE,2014,39.85696873,10.71374234
1317,AMHARA,Bati ,15,JUNE,2014,40.0181327,11.19153266
1318,AMHARA,Amhara Average,17.04,JUNE,2014,NA,NA
1319,OROMIYA,Ghimbi,16,JUNE,2014,35.83291974,9.163103789
1320,OROMIYA,Dembi-Dolo,17,JUNE,2014,34.79748694,8.530219501
1321,OROMIYA,Shambu,16,JUNE,2014,37.09431432,9.569809208
1322,OROMIYA,Nekemte,18,JUNE,2014,36.54851971,9.09042469
1323,OROMIYA,Bedele,17,JUNE,2014,36.36017384,8.454821965
1324,OROMIYA,Metu,16,JUNE,2014,35.58726864,8.300606827
1325,OROMIYA,Jimma,16,JUNE,2014,36.84385226,7.672338798
1326,OROMIYA,Agaro,16,JUNE,2014,36.58627683,7.848002731
1327,OROMIYA,Ambo,15.3,JUNE,2014,37.8446066,8.976806527
1328,OROMIYA,Weliso,15.33,JUNE,2014,37.97073066,8.534178897
1329,OROMIYA,Ejere,18,JUNE,2014,39.262249,8.78288
1330,OROMIYA,Fiche,16,JUNE,2014,38.73344116,9.791083661
1331,OROMIYA,Nazareth,16.98,JUNE,2014,39.26667,8.55
1332,OROMIYA,Shashe-mene ,16,JUNE,2014,38.6,7.2
1333,OROMIYA,Diksise,16,JUNE,2014,39.55824,8.059179
1334,OROMIYA,Asella,16,JUNE,2014,39.12972322,7.949589951
1335,OROMIYA,Asebe-Teferi,15,JUNE,2014,40.86708,9.08569
1336,OROMIYA,Bedessa,15.66,JUNE,2014,40.77378712,8.902011546
1337,OROMIYA,Alemaya,15,JUNE,2014,42.0166666,9.3999984
1338,OROMIYA,Boreda,16,JUNE,2014,41.278686,9.331067
1339,OROMIYA,Adaba,16,JUNE,2014,39.3890878,7.004454253
1340,OROMIYA,Robe,18,JUNE,2014,39.631104,7.860619
1341,OROMIYA,Hagere-Mariam,16,JUNE,2014,38.23603,5.63418
1342,OROMIYA,Negele-Borena,16.66,JUNE,2014,39.583331,5.333332
1343,OROMIYA,Oromiya Average,16.23,JUNE,2014,NA,NA
1344,SOMALIE,Shinile,14.33,JUNE,2014,41.844013,9.686515
1345,SOMALIE,Arere,15,JUNE,2014,37.6,8.51667
1346,SOMALIE,Jigjiga,16,JUNE,2014,42.792342,9.367259
1347,SOMALIE,Hartshek,14,JUNE,2014,43.3499986,9.1499994
1348,SOMALIE,Dolo,17.33,JUNE,2014,42.059257,4.179211
1349,SOMALIE,Moyale,18,JUNE,2014,39.056,3.527
1350,SOMALIE,Somali Average,15.71,JUNE,2014,NA,NA
1351,BENISHANGUL - GUMUZ              ,Mambook,18,JUNE,2014,NA,NA
1352,BENISHANGUL - GUMUZ              ,Mender-Sebat ,16,JUNE,2014,NA,NA
1353,BENISHANGUL - GUMUZ              ,Asossa,17.66,JUNE,2014,34.53730603,10.05784932
1354,BENISHANGUL - GUMUZ              ,Bambasi,19.31,JUNE,2014,34.73046863,9.751504664
1355,BENISHANGUL - GUMUZ              ,Kemashi,17,JUNE,2014,35.85916991,9.515450626
1356,BENISHANGUL - GUMUZ              ,Agelo-meti  ,-,JUNE,2014,35.77048443,9.640776618
1357,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,17.56,JUNE,2014,NA,NA
1358,SNNP,Welikite,14.66,JUNE,2014,37.77266735,8.27732366
1359,SNNP,Butajira,15,JUNE,2014,38.42140499,8.173264069
1360,SNNP,Hosahna,17,JUNE,2014,37.84747123,7.538579317
1361,SNNP,Shone,18,JUNE,2014,37.94869425,7.134857075
1362,SNNP,Doyugena,17,JUNE,2014,37.78333,7.33333
1363,SNNP,Alaba,16,JUNE,2014,38.086143,7.311546
1364,SNNP,Awasa,15,JUNE,2014,38.474819,7.058624
1365,SNNP,Hagere-Selam   ,16,JUNE,2014,38.51921184,6.513880636
1366,SNNP,Dilla,16,JUNE,2014,38.30745962,6.410516676
1367,SNNP,Yirega-chefie ,16,JUNE,2014,38.1988827,6.16095383
1368,SNNP,Welayita sodo,16,JUNE,2014,37.749997,6.8999964
1369,SNNP,Bodite,16,JUNE,2014,37.89064905,7.038034865
1370,SNNP,Jinka,18.64,JUNE,2014,36.56441614,5.78310286
1371,SNNP,Dimeka,20,JUNE,2014,36.45041198,4.892522922
1372,SNNP,Masha,18,JUNE,2014,35.47956686,7.741652627
1373,SNNP,Tepi,16.66,JUNE,2014,35.36770327,7.320015599
1374,SNNP,Boniga,18,JUNE,2014,36.24008346,7.388535704
1375,SNNP,Chana,18,JUNE,2014,36.11775846,6.226550231
1376,SNNP,Arbam-minch,15.66,JUNE,2014,37.5527474,6.024547891
1377,SNNP,Sawla,16,JUNE,2014,36.87437474,6.300226567
1378,SNNP,Shewa-Bench,18,JUNE,2014,35.166666,6.916663
1379,SNNP,Mizan-Teferi ,-,JUNE,2014,35.41120174,6.883477024
1380,SNNP,Deri,16,JUNE,2014,36.28577951,7.384839762
1381,SNNP,Amaro-Kele ,-,JUNE,2014,38.03333333,6.083333333
1382,SNNP,Soyama,18,JUNE,2014,37.88333333,5.7
1383,SNNP,Karate,20,JUNE,2014,37.48333333,5.25
1384,SNNP,Gidola,18,JUNE,2014,37.34772952,5.647078098
1385,SNNP,Tercha,16,JUNE,2014,37.175334,7.146295
1386,SNNP,Besite-chere,16,JUNE,2014,NA,NA
1387,SNNP,Lasoka,20,JUNE,2014,36.60777815,6.30774507
1388,SNNP,Amaya,16,JUNE,2014,36.68000727,7.105541206
1389,SNNP,SNNPR AVERAGE,16.89,JUNE,2014,NA,NA
1390,GAMBELLA,Gambella,19.31,JUNE,2014,34.58547076,8.249396585
1391,GAMBELLA,Shebo-Kire,20,JUNE,2014,NA,NA
1392,GAMBELLA,Meti,16,JUNE,2014,35.31666667,7.233333333
1393,GAMBELLA,GAMBELLA-AVERAGE,18.35,JUNE,2014,NA,NA
1394,GAMBELLA,HARARI TOWN,15.83,JUNE,2014,42.11815,9.31387
1395,DIREDAWA,Dire Dawa,15,JUNE,2014,41.86611,9.59306
1396,DIREDAWA,Melka-Jebdu,14.33,JUNE,2014,41.78365,9.61833
1397,DIREDAWA,Dire Dawa Average,14.77,JUNE,2014,NA,NA
1398,DIREDAWA,Country level Average,16.62,JUNE,2014,NA,NA
1399,ADDIS   ABABA ,Merkato,15.33,JUNE,2014,38.73666372,9.0249999
1400,ADDIS   ABABA ,Kera,15,JUNE,2014,38.75189,8.98395
1401,ADDIS   ABABA ,Zenebe work,16,JUNE,2014,38.7078,8.98711
1402,ADDIS   ABABA ,Gergi,16.33,JUNE,2014,38.80949,8.99538
1403,ADDIS   ABABA ,Saris,16,JUNE,2014,38.76341,8.95198
1404,ADDIS   ABABA ,Kotebe,15,JUNE,2014,38.83985,9.03713
1405,ADDIS   ABABA ,Ferensay Legasion,15.66,JUNE,2014,38.77373,9.05919
1406,ADDIS   ABABA ,Shola (yeka),15.33,JUNE,2014,38.79539,9.02504
1407,ADDIS   ABABA ,Asko,16,JUNE,2014,38.692267,9.065301
1408,ADDIS   ABABA ,Addisu-Gebeya,15.66,JUNE,2014,38.73727,9.05959
1409,ADDIS   ABABA ,Efoyita Gebeya,15.33,JUNE,2014,NA,NA
1410,ADDIS   ABABA ,Akaki,16,JUNE,2014,38.789162,8.895831
1411,ADDIS   ABABA ,Addis Ababa Average,15.63,JUNE,2014,NA,NA
1412,TIGRAY,"Enda Silase	",18,July,2014,38.27211005,14.08944251
1413,TIGRAY,Endabaguna,20,July,2014,38.19317204,13.97860867
1414,TIGRAY,"	Adwa",20,July,2014,38.88818805,14.14845458
1415,TIGRAY,"	Axum",18,July,2014,38.71879888,14.11130791
1416,TIGRAY,"	Adigrat",18.33,July,2014,39.46033457,14.26667752
1417,TIGRAY,"	Wukiro",18,July,2014,39.599747,13.796083
1418,TIGRAY, Maichew,18,July,2014,39.541533,12.78792086
1419,TIGRAY,"	Mekelle",17.66,July,2014,39.47221911,13.48719005
1420,TIGRAY,"	Tigray Average	",18.48,July,2014,NA,NA
1421,AFAR,Ayisaeta,14.66,July,2014,41.43333,11.56667
1422,AFAR, Dubti ,16,July,2014,41.082,11.73292
1423,AFAR, Melka Werers,16.33,July,2014,40.18154914,9.340880502
1424,AFAR, AwashSabat Killo ,16.66,July,2014,8.983333333,40.16666667
1425,AFAR,Afar Average,15.89,July,2014,NA,NA
1426,AMHARA,Chuahit ,18,July,2014,39.311961,10.643157
1427,AMHARA,Gondar ,19,July,2014,37.46149667,12.59878688
1428,AMHARA,Esete,18,July,2014,37.88657423,10.92298692
1429,AMHARA,Debre-Tabor    ,17.66,July,2014,38.00833967,11.84769551
1430,AMHARA,Kobo,18.66,July,2014,39.63127424,12.16406542
1431,AMHARA,Weldiya     ,18.64,July,2014,39.6014117,11.82360232
1432,AMHARA,Kombolcha,17.33,July,2014,39.73724188,11.07807805
1433,AMHARA,Dessie,18.29,July,2014,39.63548793,11.11703902
1434,AMHARA,Shewa- Robit  ,7.89,July,2014,39.90269733,10.00580856
1435,AMHARA,Debre-Birhan,16.66,July,2014,39.52890047,9.67650294
1436,AMHARA,Mota ,18,July,2014,37.8807432,11.07475582
1437,AMHARA,Debre- markos,16,July,2014,37.72636868,10.33641293
1438,AMHARA,Dembecha,17.66,July,2014,37.48251554,10.56669266
1439,AMHARA,Bahir-Dar,18,July,2014,37.3815488,11.58416449
1440,AMHARA,Sekota,19.31,July,2014,39.03355257,12.62479803
1441,AMHARA,Amde work,18,July,2014,38.85815043,12.45920199
1442,AMHARA,Danigla,18.98,July,2014,36.83153176,11.25223153
1443,AMHARA,Chagni ,17,July,2014,36.50793596,10.95196565
1444,AMHARA,Kemise ,17,July,2014,39.85696873,10.71374234
1445,AMHARA,Bati ,17,July,2014,40.0181327,11.19153266
1446,AMHARA,Amhara Average,17.12,July,2014,NA,NA
1447,OROMIYA,Ghimbi,16.64,July,2014,35.83291974,9.163103789
1448,OROMIYA,Dembi-Dolo,17,July,2014,34.79748694,8.530219501
1449,OROMIYA,Shambu,18,July,2014,37.09431432,9.569809208
1450,OROMIYA,Nekemte,18,July,2014,36.54851971,9.09042469
1451,OROMIYA,Bedele,18,July,2014,36.36017384,8.454821965
1452,OROMIYA,Metu,17.33,July,2014,35.58726864,8.300606827
1453,OROMIYA,Jimma,16,July,2014,36.84385226,7.672338798
1454,OROMIYA,Agaro,16,July,2014,36.58627683,7.848002731
1455,OROMIYA,Ambo,16.98,July,2014,37.8446066,8.976806527
1456,OROMIYA,Weliso,15.66,July,2014,37.97073066,8.534178897
1457,OROMIYA,Ejere,18,July,2014,39.262249,8.78288
1458,OROMIYA,Fiche,17.33,July,2014,38.73344116,9.791083661
1459,OROMIYA,Nazareth,17.33,July,2014,39.26667,8.55
1460,OROMIYA,Shashe-mene ,17,July,2014,38.6,7.2
1461,OROMIYA,Diksise,16.33,July,2014,39.55824,8.059179
1462,OROMIYA,Asella,17,July,2014,39.12972322,7.949589951
1463,OROMIYA,Asebe-Teferi,17,July,2014,40.86708,9.08569
1464,OROMIYA,Bedessa,16.49,July,2014,40.77378712,8.902011546
1465,OROMIYA,Alemaya,16,July,2014,42.0166666,9.3999984
1466,OROMIYA,Boreda,16.16,July,2014,41.278686,9.331067
1467,OROMIYA,Adaba,17.33,July,2014,39.3890878,7.004454253
1468,OROMIYA,Robe,18,July,2014,39.631104,7.860619
1469,OROMIYA,Hagere-Mariam,16,July,2014,38.23603,5.63418
1470,OROMIYA,Negele-Borena,17,July,2014,39.583331,5.333332
1471,OROMIYA,Oromiya Average,16.93,July,2014,NA,NA
1472,SOMALIE,Shinile,15.33,July,2014,41.844013,9.686515
1473,SOMALIE,Arere,15.83,July,2014,37.6,8.51667
1474,SOMALIE,Jigjiga,17.66,July,2014,42.792342,9.367259
1475,SOMALIE,Hartshek,14,July,2014,43.3499986,9.1499994
1476,SOMALIE,Dolo,19.31,July,2014,42.059257,4.179211
1477,SOMALIE,Moyale,18,July,2014,39.056,3.527
1478,SOMALIE,Somali Average,16.59,July,2014,NA,NA
1479,BENISHANGUL - GUMUZ              ,Mambook,18,July,2014,NA,NA
1480,BENISHANGUL - GUMUZ              ,Mender-Sebat ,17.33,July,2014,NA,NA
1481,BENISHANGUL - GUMUZ              ,Asossa,18,July,2014,34.53730603,10.05784932
1482,BENISHANGUL - GUMUZ              ,Bambasi,20,July,2014,34.73046863,9.751504664
1483,BENISHANGUL - GUMUZ              ,Kemashi,18.64,July,2014,35.85916991,9.515450626
1484,BENISHANGUL - GUMUZ              ,Agelo-meti  ,-,July,2014,35.77048443,9.640776618
1485,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,18.37,July,2014,NA,NA
1486,SNNP,Welikite,18,July,2014,37.77266735,8.27732366
1487,SNNP,Butajira,16,July,2014,38.42140499,8.173264069
1488,SNNP,Hosahna,17,July,2014,37.84747123,7.538579317
1489,SNNP,Shone,18,July,2014,37.94869425,7.134857075
1490,SNNP,Doyugena,17,July,2014,37.78333,7.33333
1491,SNNP,Alaba,18,July,2014,38.086143,7.311546
1492,SNNP,Awasa,16,July,2014,38.474819,7.058624
1493,SNNP,Hagere-Selam   ,16.64,July,2014,38.51921184,6.513880636
1494,SNNP,Dilla,17,July,2014,38.30745962,6.410516676
1495,SNNP,Yirega-chefie ,16,July,2014,38.1988827,6.16095383
1496,SNNP,Welayita sodo,18,July,2014,37.749997,6.8999964
1497,SNNP,Bodite,17.66,July,2014,37.89064905,7.038034865
1498,SNNP,Jinka,19.31,July,2014,36.56441614,5.78310286
1499,SNNP,Dimeka,20,July,2014,36.45041198,4.892522922
1500,SNNP,Masha,18,July,2014,35.47956686,7.741652627
1501,SNNP,Tepi,16.98,July,2014,35.36770327,7.320015599
1502,SNNP,Boniga,17.66,July,2014,36.24008346,7.388535704
1503,SNNP,Chana,18,July,2014,36.11775846,6.226550231
1504,SNNP,Arbam-minch,18,July,2014,37.5527474,6.024547891
1505,SNNP,Sawla,16,July,2014,36.87437474,6.300226567
1506,SNNP,Shewa-Bench,18,July,2014,35.166666,6.916663
1507,SNNP,Mizan-Teferi ,19.31,July,2014,35.41120174,6.883477024
1508,SNNP,Deri,16,July,2014,36.28577951,7.384839762
1509,SNNP,Amaro-Kele ,17.66,July,2014,38.03333333,6.083333333
1510,SNNP,Soyama,18,July,2014,37.88333333,5.7
1511,SNNP,Karate,20,July,2014,37.48333333,5.25
1512,SNNP,Gidola,17.93,July,2014,37.34772952,5.647078098
1513,SNNP,Tercha,17.66,July,2014,37.175334,7.146295
1514,SNNP,Besite-chere,17,July,2014,NA,NA
1515,SNNP,Lasoka,20,July,2014,36.60777815,6.30774507
1516,SNNP,Amaya,17.31,July,2014,36.68000727,7.105541206
1517,SNNP,SNNPR AVERAGE,17.65,July,2014,NA,NA
1518,GAMBELLA,Gambella,19.31,July,2014,34.58547076,8.249396585
1519,GAMBELLA,Shebo-Kire,20,July,2014,NA,NA
1520,GAMBELLA,Meti,16,July,2014,35.31666667,7.233333333
1521,GAMBELLA,GAMBELLA-AVERAGE,18.35,July,2014,NA,NA
1522,GAMBELLA,HARARI TOWN,16.99,July,2014,42.11815,9.31387
1523,DIREDAWA,Dire Dawa,18,July,2014,41.86611,9.59306
1524,DIREDAWA,Melka-Jebdu,15.66,July,2014,41.78365,9.61833
1525,DIREDAWA,Dire Dawa Average,17.18,July,2014,NA,NA
1526,DIREDAWA,Country level Average,17.22,July,2014,NA,NA
1527,ADDIS   ABABA ,Merkato,16.66,July,2014,38.73666372,9.0249999
1528,ADDIS   ABABA ,Kera,16,July,2014,38.75189,8.98395
1529,ADDIS   ABABA ,Zenebe work,17,July,2014,38.7078,8.98711
1530,ADDIS   ABABA ,Gergi,16,July,2014,38.80949,8.99538
1531,ADDIS   ABABA ,Saris,16.66,July,2014,38.76341,8.95198
1532,ADDIS   ABABA ,Kotebe,16,July,2014,38.83985,9.03713
1533,ADDIS   ABABA ,Ferensay Legasion,16,July,2014,38.77373,9.05919
1534,ADDIS   ABABA ,Shola (yeka),16.16,July,2014,38.79539,9.02504
1535,ADDIS   ABABA ,Asko,16,July,2014,38.692267,9.065301
1536,ADDIS   ABABA ,Addisu-Gebeya,16,July,2014,38.73727,9.05959
1537,ADDIS   ABABA ,Efoyita Gebeya,16.33,July,2014,NA,NA
1538,ADDIS   ABABA ,Akaki,16,July,2014,38.789162,8.895831
1539,ADDIS   ABABA ,Addis Ababa Average,16.23,July,2014,NA,NA
1540,TIGRAY,"Enda Silase	",18.64,August,2014,38.27211005,14.08944251
1541,TIGRAY,Endabaguna,19.31,August,2014,38.19317204,13.97860867
1542,TIGRAY,"	Adwa",20,August,2014,38.88818805,14.14845458
1543,TIGRAY,"	Axum",18,August,2014,38.71879888,14.11130791
1544,TIGRAY,"	Adigrat",18,August,2014,39.46033457,14.26667752
1545,TIGRAY,"	Wukiro",18,August,2014,39.599747,13.796083
1546,TIGRAY, Maichew,18,August,2014,39.541533,12.78792086
1547,TIGRAY,"	Mekelle",18,August,2014,39.47221911,13.48719005
1548,TIGRAY,"	Tigray Average	",18.48,August,2014,NA,NA
1549,AFAR,Ayisaeta,14.66,August,2014,41.43333,11.56667
1550,AFAR, Dubti ,20,August,2014,41.082,11.73292
1551,AFAR, Melka Werers,16.66,August,2014,40.18154914,9.340880502
1552,AFAR, AwashSabat Killo ,18.33,August,2014,8.983333333,40.16666667
1553,AFAR,Afar Average,17.3,August,2014,NA,NA
1554,AMHARA,Chuahit ,18,August,2014,39.311961,10.643157
1555,AMHARA,Gondar ,18.66,August,2014,37.46149667,12.59878688
1556,AMHARA,Esete,18,August,2014,37.88657423,10.92298692
1557,AMHARA,Debre-Tabor    ,16.81,August,2014,38.00833967,11.84769551
1558,AMHARA,Kobo,19.66,August,2014,39.63127424,12.16406542
1559,AMHARA,Weldiya     ,19.31,August,2014,39.6014117,11.82360232
1560,AMHARA,Kombolcha,17.33,August,2014,39.73724188,11.07807805
1561,AMHARA,Dessie,17,August,2014,39.63548793,11.11703902
1562,AMHARA,Shewa- Robit  ,17.33,August,2014,39.90269733,10.00580856
1563,AMHARA,Debre-Birhan,17,August,2014,39.52890047,9.67650294
1564,AMHARA,Mota ,17.66,August,2014,37.8807432,11.07475582
1565,AMHARA,Debre- markos,16.98,August,2014,37.72636868,10.33641293
1566,AMHARA,Dembecha,17.66,August,2014,37.48251554,10.56669266
1567,AMHARA,Bahir-Dar,19.31,August,2014,37.3815488,11.58416449
1568,AMHARA,Sekota,20.33,August,2014,39.03355257,12.62479803
1569,AMHARA,Amde work,18,August,2014,38.85815043,12.45920199
1570,AMHARA,Danigla,18,August,2014,36.83153176,11.25223153
1571,AMHARA,Chagni ,17.33,August,2014,36.50793596,10.95196565
1572,AMHARA,Kemise ,17.66,August,2014,39.85696873,10.71374234
1573,AMHARA,Bati ,16,August,2014,40.0181327,11.19153266
1574,AMHARA,Amhara Average,17.87,August,2014,NA,NA
1575,OROMIYA,Ghimbi,17.66,August,2014,35.83291974,9.163103789
1576,OROMIYA,Dembi-Dolo,18,August,2014,34.79748694,8.530219501
1577,OROMIYA,Shambu,18,August,2014,37.09431432,9.569809208
1578,OROMIYA,Nekemte,18,August,2014,36.54851971,9.09042469
1579,OROMIYA,Bedele,18,August,2014,36.36017384,8.454821965
1580,OROMIYA,Metu,18,August,2014,35.58726864,8.300606827
1581,OROMIYA,Jimma,6.87,August,2014,36.84385226,7.672338798
1582,OROMIYA,Agaro,16,August,2014,36.58627683,7.848002731
1583,OROMIYA,Ambo,16.29,August,2014,37.8446066,8.976806527
1584,OROMIYA,Weliso,16.66,August,2014,37.97073066,8.534178897
1585,OROMIYA,Ejere,18,August,2014,39.262249,8.78288
1586,OROMIYA,Fiche,17.33,August,2014,38.73344116,9.791083661
1587,OROMIYA,Nazareth,18,August,2014,39.26667,8.55
1588,OROMIYA,Shashe-mene ,16.66,August,2014,38.6,7.2
1589,OROMIYA,Diksise,16,August,2014,39.55824,8.059179
1590,OROMIYA,Asella,17.33,August,2014,39.12972322,7.949589951
1591,OROMIYA,Asebe-Teferi,17,August,2014,40.86708,9.08569
1592,OROMIYA,Bedessa,17,August,2014,40.77378712,8.902011546
1593,OROMIYA,Alemaya,16,August,2014,42.0166666,9.3999984
1594,OROMIYA,Boreda,16.66,August,2014,41.278686,9.331067
1595,OROMIYA,Adaba,17.33,August,2014,39.3890878,7.004454253
1596,OROMIYA,Robe,18,August,2014,39.631104,7.860619
1597,OROMIYA,Hagere-Mariam,16,August,2014,38.23603,5.63418
1598,OROMIYA,Negele-Borena,17,August,2014,39.583331,5.333332
1599,OROMIYA,Oromiya Average,16.51,August,2014,NA,NA
1600,SOMALIE,Shinile,15,August,2014,41.844013,9.686515
1601,SOMALIE,Arere,16,August,2014,37.6,8.51667
1602,SOMALIE,Jigjiga,17.66,August,2014,42.792342,9.367259
1603,SOMALIE,Hartshek,14,August,2014,43.3499986,9.1499994
1604,SOMALIE,Dolo,20.33,August,2014,42.059257,4.179211
1605,SOMALIE,Moyale,18,August,2014,39.056,3.527
1606,SOMALIE,Somali Average,16.7,August,2014,NA,NA
1607,BENISHANGUL - GUMUZ              ,Mambook,18,August,2014,NA,NA
1608,BENISHANGUL - GUMUZ              ,Mender-Sebat ,17.33,August,2014,NA,NA
1609,BENISHANGUL - GUMUZ              ,Asossa,18,August,2014,34.53730603,10.05784932
1610,BENISHANGUL - GUMUZ              ,Bambasi,20,August,2014,34.73046863,9.751504664
1611,BENISHANGUL - GUMUZ              ,Kemashi,18,August,2014,35.85916991,9.515450626
1612,BENISHANGUL - GUMUZ              ,Agelo-meti  ,-,August,2014,35.77048443,9.640776618
1613,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,18.24,August,2014,NA,NA
1614,SNNP,Welikite,18,August,2014,37.77266735,8.27732366
1615,SNNP,Butajira,15.66,August,2014,38.42140499,8.173264069
1616,SNNP,Hosahna,17,August,2014,37.84747123,7.538579317
1617,SNNP,Shone,17.33,August,2014,37.94869425,7.134857075
1618,SNNP,Doyugena,17,August,2014,37.78333,7.33333
1619,SNNP,Alaba,16,August,2014,38.086143,7.311546
1620,SNNP,Awasa,16,August,2014,38.474819,7.058624
1621,SNNP,Hagere-Selam   ,16.64,August,2014,38.51921184,6.513880636
1622,SNNP,Dilla,16.33,August,2014,38.30745962,6.410516676
1623,SNNP,Yirega-chefie ,17.33,August,2014,38.1988827,6.16095383
1624,SNNP,Welayita sodo,17,August,2014,37.749997,6.8999964
1625,SNNP,Bodite,16.66,August,2014,37.89064905,7.038034865
1626,SNNP,Jinka,20,August,2014,36.56441614,5.78310286
1627,SNNP,Dimeka,20,August,2014,36.45041198,4.892522922
1628,SNNP,Masha,19.31,August,2014,35.47956686,7.741652627
1629,SNNP,Tepi,18,August,2014,35.36770327,7.320015599
1630,SNNP,Boniga,16.33,August,2014,36.24008346,7.388535704
1631,SNNP,Chana,18,August,2014,36.11775846,6.226550231
1632,SNNP,Arbam-minch,17.31,August,2014,37.5527474,6.024547891
1633,SNNP,Sawla,17,August,2014,36.87437474,6.300226567
1634,SNNP,Shewa-Bench,19.31,August,2014,35.166666,6.916663
1635,SNNP,Mizan-Teferi ,19.31,August,2014,35.41120174,6.883477024
1636,SNNP,Deri,16,August,2014,36.28577951,7.384839762
1637,SNNP,Amaro-Kele ,18,August,2014,38.03333333,6.083333333
1638,SNNP,Soyama,20,August,2014,37.88333333,5.7
1639,SNNP,Karate,25,August,2014,37.48333333,5.25
1640,SNNP,Gidola,19.31,August,2014,37.34772952,5.647078098
1641,SNNP,Tercha,18,August,2014,37.175334,7.146295
1642,SNNP,Besite-chere,17.31,August,2014,NA,NA
1643,SNNP,Lasoka,20,August,2014,36.60777815,6.30774507
1644,SNNP,Amaya,16.33,August,2014,36.68000727,7.105541206
1645,SNNP,SNNPR AVERAGE,17.83,August,2014,NA,NA
1646,GAMBELLA,Gambella,20,August,2014,34.58547076,8.249396585
1647,GAMBELLA,Shebo-Kire,20,August,2014,NA,NA
1648,GAMBELLA,Meti,-,August,2014,35.31666667,7.233333333
1649,GAMBELLA,GAMBELLA-AVERAGE,20,August,2014,NA,NA
1650,GAMBELLA,HARARI TOWN,16.98,August,2014,42.11815,9.31387
1651,DIREDAWA,Dire Dawa,17.66,August,2014,41.86611,9.59306
1652,DIREDAWA,Melka-Jebdu,16,August,2014,41.78365,9.61833
1653,DIREDAWA,Dire Dawa Average,17.2,August,2014,NA,NA
1654,DIREDAWA,Country level Average,17.38,August,2014,NA,NA
1655,ADDIS   ABABA ,Merkato,16.33,August,2014,38.73666372,9.0249999
1656,ADDIS   ABABA ,Kera,16.66,August,2014,38.75189,8.98395
1657,ADDIS   ABABA ,Zenebe work,17,August,2014,38.7078,8.98711
1658,ADDIS   ABABA ,Gergi,17,August,2014,38.80949,8.99538
1659,ADDIS   ABABA ,Saris,16,August,2014,38.76341,8.95198
1660,ADDIS   ABABA ,Kotebe,16,August,2014,38.83985,9.03713
1661,ADDIS   ABABA ,Ferensay Legasion,16,August,2014,38.77373,9.05919
1662,ADDIS   ABABA ,Shola (yeka),15.33,August,2014,38.79539,9.02504
1663,ADDIS   ABABA ,Asko,16,August,2014,38.692267,9.065301
1664,ADDIS   ABABA ,Addisu-Gebeya,16.33,August,2014,38.73727,9.05959
1665,ADDIS   ABABA ,Efoyita Gebeya,16.33,August,2014,NA,NA
1666,ADDIS   ABABA ,Akaki,16.16,August,2014,38.789162,8.895831
1667,ADDIS   ABABA ,Addis Ababa Average,16.26,August,2014,NA,NA
1668,TIGRAY,"Enda Silase	",20,September,2014,38.27211005,14.08944251
1669,TIGRAY,Endabaguna,20,September,2014,38.19317204,13.97860867
1670,TIGRAY,"	Adwa",20,September,2014,38.88818805,14.14845458
1671,TIGRAY,"	Axum",19.31,September,2014,38.71879888,14.11130791
1672,TIGRAY,"	Adigrat",18,September,2014,39.46033457,14.26667752
1673,TIGRAY,"	Wukiro",18,September,2014,39.599747,13.796083
1674,TIGRAY, Maichew,32,September,2014,39.541533,12.78792086
1675,TIGRAY,"	Mekelle",18,September,2014,39.47221911,13.48719005
1676,TIGRAY,"	Tigray Average	",20.3,September,2014,NA,NA
1677,AFAR,Ayisaeta,14.33,September,2014,41.43333,11.56667
1678,AFAR, Dubti ,20,September,2014,41.082,11.73292
1679,AFAR, Melka Werers,15,September,2014,40.18154914,9.340880502
1680,AFAR, AwashSabat Killo ,17.33,September,2014,8.983333333,40.16666667
1681,AFAR,Afar Average,16.52,September,2014,NA,NA
1682,AMHARA,Chuahit ,18,September,2014,39.311961,10.643157
1683,AMHARA,Gondar ,19.66,September,2014,37.46149667,12.59878688
1684,AMHARA,Esete,17.66,September,2014,37.88657423,10.92298692
1685,AMHARA,Debre-Tabor    ,17.49,September,2014,38.00833967,11.84769551
1686,AMHARA,Kobo,19.49,September,2014,39.63127424,12.16406542
1687,AMHARA,Weldiya     ,18.64,September,2014,39.6014117,11.82360232
1688,AMHARA,Kombolcha,17,September,2014,39.73724188,11.07807805
1689,AMHARA,Dessie,17,September,2014,39.63548793,11.11703902
1690,AMHARA,Shewa- Robit  ,16.66,September,2014,39.90269733,10.00580856
1691,AMHARA,Debre-Birhan,16.66,September,2014,39.52890047,9.67650294
1692,AMHARA,Mota ,17.66,September,2014,37.8807432,11.07475582
1693,AMHARA,Debre- markos,17,September,2014,37.72636868,10.33641293
1694,AMHARA,Dembecha,16.33,September,2014,37.48251554,10.56669266
1695,AMHARA,Bahir-Dar,18,September,2014,37.3815488,11.58416449
